"scenario","obs_per_trial","n_subj","method","class_true","run","class_pred","RI","RIc","NMI","NMIc","warnings"
"sc2","2","100","LCA","4","2","4","0.944730913642053","0.944730913642053","0.848605873989513","0.848605873989513","none"
"sc2","2","100","GLM_slope","4","2","6","0.876445556946183","0.944730913642053","0.616653370410484","0.848605873989513","none"
"sc2","2","100","BMEM_slope","4","2","6","0.91369211514393","0.946332916145181","0.716542018231934","0.85348214728648","none"
"sc2","2","100","LCA","4","3","4","0.952540675844806","0.952540675844806","0.85820256762242","0.85820256762242","none"
"sc2","2","100","GLM_slope","4","3","5","0.936520650813517","0.952540675844806","0.799325979101731","0.85820256762242","none"
"sc2","2","100","BMEM_slope","4","3","6","0.838397997496871","0.824380475594493","0.560142497538503","0.621211648678593","none"
"sc2","2","100","LCA","4","4","4","0.961752190237797","0.961752190237797","0.883512781596365","0.883512781596365","none"
"sc2","2","100","GLM_slope","4","4","6","0.908485607008761","0.983178973717146","0.73178631218795","0.947928213165618","none"
"sc2","2","100","BMEM_slope","4","4","4","0.867234042553191","0.867234042553191","0.659160713701277","0.659160713701277","none"
"sc2","2","100","LCA","4","5","4","0.95153942428035","0.95153942428035","0.866151960894743","0.866151960894743","none"
"sc2","2","100","GLM_slope","4","5","6","0.90828535669587","0.95153942428035","0.733781814259052","0.866151960894743","none"
"sc2","2","100","BMEM_slope","4","5","6","0.917897371714643","0.788335419274093","0.746413387753189","0.629252788796701","none"
"sc2","2","200","LCA","4","1","4","0.936160100062539","0.936160100062539","0.828537921069162","0.828537921069162","none"
"sc2","2","200","GLM_slope","4","1","6","0.89718574108818","0.936160100062539","0.694072122554339","0.828537921069162","none"
"sc2","2","200","BMEM_slope","4","1","4","0.795572232645403","0.795572232645403","0.531562894904186","0.531562894904186","none"
"sc2","2","200","LCA","4","2","4","0.908242651657286","0.908242651657286","0.757447433823969","0.757447433823969","none"
"sc2","2","200","GLM_slope","4","2","6","0.884577861163227","0.908242651657286","0.65484257033632","0.757447433823969","none"
"sc2","2","200","BMEM_slope","4","2","4","0.793971232020013","0.793971232020013","0.485002729093526","0.485002729093526","none"
"sc2","2","200","LCA","4","3","4","0.93921200750469","0.93921200750469","0.816788027399642","0.816788027399642","none"
"sc2","2","200","GLM_slope","4","3","6","0.903889931207004","0.93921200750469","0.701512457274197","0.816788027399642","none"
