"","workerID","assignmentID","hitID","partnerCondition","trialIdx","dispType","perspective","targetObj","targetPos","numImages","distObjArr","respObjID","respObj","respObjPos","utteranceOffsetTime","respDropTime","respTime","nativeness","belief","gender","age","counter","accuracy","acc","total","accuracy.prop","include","own.cod","own.num","other.cod","other.num","meanRespTime","sdRespTime","upper","byPptMeanRespTime","logRespTime","responderType"
"1326","KG6YA2O","3PWWM24LHTV9WW4215L16UVQCEV28S","3Y3CZJSZ9KQ5RE5RRVOX6YXJ50R5RU","robot",24,"critical_fb","same","frog","F",2,"frog","frog-F","frog","F",1638996509218,1638996510673,1455,"Y","N","female",45,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1056.8125,7.28276117960559,"othercentric"
"1327","KG6YA2O","3PWWM24LHTV9WW4215L16UVQCEV28S","3Y3CZJSZ9KQ5RE5RRVOX6YXJ50R5RU","robot",26,"critical_fb","same","coconut","B",2,"coconut","coconut-B","coconut","B",1638996518916,1638996519458,542,"Y","N","female",45,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1056.8125,6.29526600143965,"othercentric"
"1328","KG6YA2O","3PWWM24LHTV9WW4215L16UVQCEV28S","3Y3CZJSZ9KQ5RE5RRVOX6YXJ50R5RU","robot",28,"critical_fb","different","key","F",2,"key","key-B","key","B",1638996525777,1638996526390,613,"Y","N","female",45,1,NA,43,43,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1056.8125,6.41836493593621,"othercentric"
"1329","KG6YA2O","3PWWM24LHTV9WW4215L16UVQCEV28S","3Y3CZJSZ9KQ5RE5RRVOX6YXJ50R5RU","robot",33,"critical_lr","different","stapler","R",2,"stapler","stapler-L","stapler","L",1638996545463,1638996546791,1328,"Y","N","female",45,1,NA,43,43,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1056.8125,7.19142933003638,"othercentric"
"1330","KG6YA2O","3PWWM24LHTV9WW4215L16UVQCEV28S","3Y3CZJSZ9KQ5RE5RRVOX6YXJ50R5RU","robot",38,"critical_fb","same","kettle","F",2,"kettle","kettle-F","kettle","F",1638996562247,1638996562675,428,"Y","N","female",45,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1056.8125,6.0591231955818,"othercentric"
"1331","KG6YA2O","3PWWM24LHTV9WW4215L16UVQCEV28S","3Y3CZJSZ9KQ5RE5RRVOX6YXJ50R5RU","robot",42,"critical_fb","different","mushroom","B",2,"mushroom","mushroom-F","mushroom","F",1638996577727,1638996578827,1100,"Y","N","female",45,1,NA,43,43,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1056.8125,7.00306545878646,"othercentric"
"1332","KG6YA2O","3PWWM24LHTV9WW4215L16UVQCEV28S","3Y3CZJSZ9KQ5RE5RRVOX6YXJ50R5RU","robot",44,"critical_lr","same","crab","R",2,"crab","crab-R","crab","R",1638996584678,1638996585759,1081,"Y","N","female",45,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1056.8125,6.98564181763921,"othercentric"
"1333","KG6YA2O","3PWWM24LHTV9WW4215L16UVQCEV28S","3Y3CZJSZ9KQ5RE5RRVOX6YXJ50R5RU","robot",47,"critical_lr","different","potato","L",2,"potato","potato-R","potato","R",1638996596238,1638996597044,806,"Y","N","female",45,1,NA,43,43,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1056.8125,6.69208374250663,"othercentric"
"1334","KG6YA2O","3PWWM24LHTV9WW4215L16UVQCEV28S","3Y3CZJSZ9KQ5RE5RRVOX6YXJ50R5RU","robot",50,"critical_lr","same","clock","L",2,"clock","clock-L","clock","L",1638996606377,1638996607027,650,"Y","N","female",45,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1056.8125,6.47697236288968,"othercentric"
"1335","LP5IA2O","3DHE4R9OCX8OPBAKK3XPY7CO12G2GR","37SDSEDIN9Z0LRPCRZGLCRPX3TQ18Q","robot",9,"critical_fb","same","clock","B",2,"clock","clock-F","clock","F",1639092458578,1639092459479,901,"Y","N","male",32,1,0,39,44,0.886363636363636,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,2514.25,6.80350525760834,"mixed"
"1336","LP5IA2O","3DHE4R9OCX8OPBAKK3XPY7CO12G2GR","37SDSEDIN9Z0LRPCRZGLCRPX3TQ18Q","robot",11,"critical_fb","different","stapler","B",2,"stapler","stapler-F","stapler","F",1639092468127,1639092471461,3334,"Y","N","male",32,1,NA,39,44,0.886363636363636,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,2514.25,8.11192806331074,"mixed"
"1337","LP5IA2O","3DHE4R9OCX8OPBAKK3XPY7CO12G2GR","37SDSEDIN9Z0LRPCRZGLCRPX3TQ18Q","robot",14,"critical_fb","same","potato","B",2,"potato","potato-F","potato","F",1639092483347,1639092486894,3547,"Y","N","male",32,1,0,39,44,0.886363636363636,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,2514.25,8.17385745477362,"mixed"
"1338","LP5IA2O","3DHE4R9OCX8OPBAKK3XPY7CO12G2GR","37SDSEDIN9Z0LRPCRZGLCRPX3TQ18Q","robot",16,"critical_fb","different","vase","F",2,"vase","vase-B","vase","B",1639092495958,1639092497376,1418,"Y","N","male",32,1,NA,39,44,0.886363636363636,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,2514.25,7.25700270709207,"mixed"
"1339","LP5IA2O","3DHE4R9OCX8OPBAKK3XPY7CO12G2GR","37SDSEDIN9Z0LRPCRZGLCRPX3TQ18Q","robot",18,"critical_lr","different","mushroom","L",2,"mushroom","mushroom-L","mushroom","L",1639092504837,1639092506493,1656,"Y","N","male",32,1,NA,39,44,0.886363636363636,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2514.25,7.4121603349452,"mixed"
"1340","LP5IA2O","3DHE4R9OCX8OPBAKK3XPY7CO12G2GR","37SDSEDIN9Z0LRPCRZGLCRPX3TQ18Q","robot",21,"critical_lr","same","kettle","L",2,"kettle","kettle-L","kettle","L",1639092520697,1639092521941,1244,"Y","N","male",32,1,1,39,44,0.886363636363636,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2514.25,7.12608727329912,"mixed"
"1341","LP5IA2O","3DHE4R9OCX8OPBAKK3XPY7CO12G2GR","37SDSEDIN9Z0LRPCRZGLCRPX3TQ18Q","robot",25,"critical_lr","different","cheese","L",2,"cheese","cheese-L","cheese","L",1639092540116,1639092542273,2157,"Y","N","male",32,1,NA,39,44,0.886363636363636,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2514.25,7.67647364638916,"mixed"
"1342","LP5IA2O","3DHE4R9OCX8OPBAKK3XPY7CO12G2GR","37SDSEDIN9Z0LRPCRZGLCRPX3TQ18Q","robot",29,"critical_lr","different","plant","R",2,"plant","plant-R","plant","R",1639092565857,1639092568121,2264,"Y","N","male",32,1,NA,39,44,0.886363636363636,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2514.25,7.72488843932307,"mixed"
"1343","LP5IA2O","3DHE4R9OCX8OPBAKK3XPY7CO12G2GR","37SDSEDIN9Z0LRPCRZGLCRPX3TQ18Q","robot",34,"critical_lr","same","key","R",2,"key","key-R","key","R",1639092589217,1639092592753,3536,"Y","N","male",32,1,1,39,44,0.886363636363636,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2514.25,8.17075142375753,"mixed"
"1344","LP5IA2O","3DHE4R9OCX8OPBAKK3XPY7CO12G2GR","37SDSEDIN9Z0LRPCRZGLCRPX3TQ18Q","robot",37,"critical_lr","same","coconut","L",2,"coconut","coconut-L","coconut","L",1639092606236,1639092608351,2115,"Y","N","male",32,1,1,39,44,0.886363636363636,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2514.25,7.65681009148038,"mixed"
"1345","LP5IA2O","3DHE4R9OCX8OPBAKK3XPY7CO12G2GR","37SDSEDIN9Z0LRPCRZGLCRPX3TQ18Q","robot",39,"critical_fb","same","lemon","F",2,"lemon","lemon-B","lemon","B",1639092616206,1639092616701,495,"Y","N","male",32,1,0,39,44,0.886363636363636,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,2514.25,6.20455776256869,"mixed"
"1346","LP5IA2O","3DHE4R9OCX8OPBAKK3XPY7CO12G2GR","37SDSEDIN9Z0LRPCRZGLCRPX3TQ18Q","robot",41,"critical_lr","same","glove","R",2,"glove","glove-R","glove","R",1639092624496,1639092628567,4071,"Y","N","male",32,1,1,39,44,0.886363636363636,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2514.25,8.31164394850298,"mixed"
"1347","LP5IA2O","3DHE4R9OCX8OPBAKK3XPY7CO12G2GR","37SDSEDIN9Z0LRPCRZGLCRPX3TQ18Q","robot",45,"critical_lr","different","frog","R",2,"frog","frog-R","frog","R",1639092649338,1639092651667,2329,"Y","N","male",32,1,NA,39,44,0.886363636363636,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2514.25,7.75319426988434,"mixed"
"1348","LP5IA2O","3DHE4R9OCX8OPBAKK3XPY7CO12G2GR","37SDSEDIN9Z0LRPCRZGLCRPX3TQ18Q","robot",47,"critical_fb","different","shoe","F",2,"shoe","shoe-B","shoe","B",1639092660827,1639092662899,2072,"Y","N","male",32,1,NA,39,44,0.886363636363636,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,2514.25,7.63626960337937,"mixed"
"1349","LP5IA2O","3DHE4R9OCX8OPBAKK3XPY7CO12G2GR","37SDSEDIN9Z0LRPCRZGLCRPX3TQ18Q","robot",50,"critical_fb","different","crab","B",2,"crab","crab-F","crab","F",1639092676337,1639092678366,2029,"Y","N","male",32,1,NA,39,44,0.886363636363636,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,2514.25,7.61529833982581,"mixed"
"1350","JYUOA2O","3Q5ZZ9ZEVPC1VTNPJONZ41Y2X6458F","36AZSFEYZ4XZ913H1PKKAHME055VBZ","robot",3,"critical_lr","different","mushroom","R",2,"mushroom","mushroom-L","mushroom","L",1639438977751,1639438979657,1906,"Y","N","female",35,1,NA,44,44,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1322.6875,7.55276208421415,"othercentric"
"1351","JYUOA2O","3Q5ZZ9ZEVPC1VTNPJONZ41Y2X6458F","36AZSFEYZ4XZ913H1PKKAHME055VBZ","robot",7,"critical_fb","different","potato","F",2,"potato","potato-B","potato","B",1639438995340,1639438996458,1118,"Y","N","female",35,1,NA,44,44,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1322.6875,7.01929665371504,"othercentric"
"1352","JYUOA2O","3Q5ZZ9ZEVPC1VTNPJONZ41Y2X6458F","36AZSFEYZ4XZ913H1PKKAHME055VBZ","robot",9,"critical_lr","same","coconut","L",2,"coconut","coconut-L","coconut","L",1639439004550,1639439006175,1625,"Y","N","female",35,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1322.6875,7.39326309476384,"othercentric"
"1353","JYUOA2O","3Q5ZZ9ZEVPC1VTNPJONZ41Y2X6458F","36AZSFEYZ4XZ913H1PKKAHME055VBZ","robot",11,"critical_fb","same","cap","B",2,"cap","cap-B","cap","B",1639439013520,1639439015376,1856,"Y","N","female",35,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1322.6875,7.52617891334615,"othercentric"
"1354","JYUOA2O","3Q5ZZ9ZEVPC1VTNPJONZ41Y2X6458F","36AZSFEYZ4XZ913H1PKKAHME055VBZ","robot",13,"critical_lr","different","key","L",2,"key","key-R","key","R",1639439023180,1639439025126,1946,"Y","N","female",35,1,NA,44,44,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1322.6875,7.57353126274595,"othercentric"
"1355","JYUOA2O","3Q5ZZ9ZEVPC1VTNPJONZ41Y2X6458F","36AZSFEYZ4XZ913H1PKKAHME055VBZ","robot",18,"critical_lr","same","frog","R",2,"frog","frog-R","frog","R",1639439046265,1639439047544,1279,"Y","N","female",35,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1322.6875,7.15383380157884,"othercentric"
"1356","JYUOA2O","3Q5ZZ9ZEVPC1VTNPJONZ41Y2X6458F","36AZSFEYZ4XZ913H1PKKAHME055VBZ","robot",21,"critical_lr","same","cheese","L",2,"cheese","cheese-L","cheese","L",1639439057700,1639439060512,2812,"Y","N","female",35,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1322.6875,7.94165125293056,"othercentric"
"1357","JYUOA2O","3Q5ZZ9ZEVPC1VTNPJONZ41Y2X6458F","36AZSFEYZ4XZ913H1PKKAHME055VBZ","robot",23,"critical_lr","different","glove","R",2,"glove","glove-L","glove","L",1639439066420,1639439067479,1059,"Y","N","female",35,1,NA,44,44,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1322.6875,6.96508034560141,"othercentric"
"1358","JYUOA2O","3Q5ZZ9ZEVPC1VTNPJONZ41Y2X6458F","36AZSFEYZ4XZ913H1PKKAHME055VBZ","robot",26,"critical_lr","different","kettle","L",2,"kettle","kettle-L","kettle","L",1639439079020,1639439079780,760,"Y","N","female",35,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1322.6875,6.63331843328038,"othercentric"
"1359","JYUOA2O","3Q5ZZ9ZEVPC1VTNPJONZ41Y2X6458F","36AZSFEYZ4XZ913H1PKKAHME055VBZ","robot",29,"critical_fb","same","clock","B",2,"clock","clock-B","clock","B",1639439090940,1639439091930,990,"Y","N","female",35,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1322.6875,6.89770494312864,"othercentric"
"1360","JYUOA2O","3Q5ZZ9ZEVPC1VTNPJONZ41Y2X6458F","36AZSFEYZ4XZ913H1PKKAHME055VBZ","robot",31,"critical_fb","different","stapler","B",2,"stapler","stapler-F","stapler","F",1639439099222,1639439099997,775,"Y","N","female",35,1,NA,44,44,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1322.6875,6.65286302935335,"othercentric"
"1361","JYUOA2O","3Q5ZZ9ZEVPC1VTNPJONZ41Y2X6458F","36AZSFEYZ4XZ913H1PKKAHME055VBZ","robot",33,"critical_fb","different","lemon","B",2,"lemon","lemon-F","lemon","F",1639439106770,1639439107665,895,"Y","N","female",35,1,NA,44,44,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1322.6875,6.79682371827486,"othercentric"
"1362","JYUOA2O","3Q5ZZ9ZEVPC1VTNPJONZ41Y2X6458F","36AZSFEYZ4XZ913H1PKKAHME055VBZ","robot",38,"critical_fb","same","crab","F",2,"crab","crab-F","crab","F",1639439128031,1639439129299,1268,"Y","N","female",35,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1322.6875,7.14519613499717,"othercentric"
"1363","JYUOA2O","3Q5ZZ9ZEVPC1VTNPJONZ41Y2X6458F","36AZSFEYZ4XZ913H1PKKAHME055VBZ","robot",44,"critical_fb","different","vase","F",2,"vase","vase-B","vase","B",1639439153511,1639439154618,1107,"Y","N","female",35,1,NA,44,44,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1322.6875,7.00940893270864,"othercentric"
"1364","JYUOA2O","3Q5ZZ9ZEVPC1VTNPJONZ41Y2X6458F","36AZSFEYZ4XZ913H1PKKAHME055VBZ","robot",46,"critical_lr","same","plant","R",2,"plant","plant-R","plant","R",1639439161910,1639439162535,625,"Y","N","female",35,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1322.6875,6.4377516497364,"othercentric"
"1365","JYUOA2O","3Q5ZZ9ZEVPC1VTNPJONZ41Y2X6458F","36AZSFEYZ4XZ913H1PKKAHME055VBZ","robot",50,"critical_fb","same","shoe","F",2,"shoe","shoe-F","shoe","F",1639439175811,1639439176953,1142,"Y","N","female",35,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1322.6875,7.04053639021596,"othercentric"
"1366","AHFYA2O","3MB8LZR5BGQZSJSBK009BV3QEI7KLI","3SX4X51T806Z07PSUZYAKE80MRVAOJ","robot",3,"critical_lr","different","glove","R",2,"glove","glove-R","glove","R",1639083497482,1639083499745,2263,"Y","N","male",38,1,NA,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2222.875,7.72444664563354,"mixed"
"1367","AHFYA2O","3MB8LZR5BGQZSJSBK009BV3QEI7KLI","3SX4X51T806Z07PSUZYAKE80MRVAOJ","robot",6,"critical_lr","different","mushroom","L",2,"mushroom","mushroom-L","mushroom","L",1639083511842,1639083513034,1192,"Y","N","male",38,1,NA,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2222.875,7.0833878476253,"mixed"
"1368","AHFYA2O","3MB8LZR5BGQZSJSBK009BV3QEI7KLI","3SX4X51T806Z07PSUZYAKE80MRVAOJ","robot",9,"critical_lr","same","cheese","L",2,"cheese","cheese-L","cheese","L",1639083527063,1639083531195,4132,"Y","N","male",38,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2222.875,8.32651683023953,"mixed"
"1369","AHFYA2O","3MB8LZR5BGQZSJSBK009BV3QEI7KLI","3SX4X51T806Z07PSUZYAKE80MRVAOJ","robot",13,"critical_lr","same","kettle","R",2,"kettle","kettle-R","kettle","R",1639083546641,1639083550407,3766,"Y","N","male",38,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2222.875,8.2337687092171,"mixed"
"1370","AHFYA2O","3MB8LZR5BGQZSJSBK009BV3QEI7KLI","3SX4X51T806Z07PSUZYAKE80MRVAOJ","robot",15,"critical_fb","different","shoe","B",2,"shoe","shoe-F","shoe","F",1639083557302,1639083559472,2170,"Y","N","male",38,1,NA,43,44,0.977272727272727,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,2222.875,7.68248244653451,"mixed"
"1371","AHFYA2O","3MB8LZR5BGQZSJSBK009BV3QEI7KLI","3SX4X51T806Z07PSUZYAKE80MRVAOJ","robot",18,"critical_lr","different","coconut","L",2,"coconut","coconut-L","coconut","L",1639083570822,1639083571951,1129,"Y","N","male",38,1,NA,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2222.875,7.02908756414966,"mixed"
"1372","AHFYA2O","3MB8LZR5BGQZSJSBK009BV3QEI7KLI","3SX4X51T806Z07PSUZYAKE80MRVAOJ","robot",20,"critical_fb","same","vase","F",2,"vase","vase-B","vase","B",1639083579032,1639083583382,4350,"Y","N","male",38,1,0,43,44,0.977272727272727,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,2222.875,8.37793112408273,"mixed"
"1373","AHFYA2O","3MB8LZR5BGQZSJSBK009BV3QEI7KLI","3SX4X51T806Z07PSUZYAKE80MRVAOJ","robot",23,"critical_lr","same","plant","L",2,"plant","plant-L","plant","L",1639083595002,1639083596245,1243,"Y","N","male",38,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2222.875,7.12528309151071,"mixed"
"1374","AHFYA2O","3MB8LZR5BGQZSJSBK009BV3QEI7KLI","3SX4X51T806Z07PSUZYAKE80MRVAOJ","robot",26,"critical_fb","different","clock","F",2,"clock","clock-B","clock","B",1639083607262,1639083609523,2261,"Y","N","male",38,1,NA,43,44,0.977272727272727,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,2222.875,7.72356247227797,"mixed"
"1375","AHFYA2O","3MB8LZR5BGQZSJSBK009BV3QEI7KLI","3SX4X51T806Z07PSUZYAKE80MRVAOJ","robot",29,"critical_lr","same","key","R",2,"key","key-R","key","R",1639083621364,1639083622004,640,"Y","N","male",38,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2222.875,6.46146817635372,"mixed"
"1376","AHFYA2O","3MB8LZR5BGQZSJSBK009BV3QEI7KLI","3SX4X51T806Z07PSUZYAKE80MRVAOJ","robot",32,"critical_fb","same","crab","B",2,"crab","crab-B","crab","B",1639083634144,1639083636134,1990,"Y","N","male",38,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2222.875,7.59588991771854,"mixed"
"1377","AHFYA2O","3MB8LZR5BGQZSJSBK009BV3QEI7KLI","3SX4X51T806Z07PSUZYAKE80MRVAOJ","robot",36,"critical_fb","same","stapler","F",2,"stapler","stapler-F","stapler","F",1639083651623,1639083655928,4305,"Y","N","male",38,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2222.875,8.36753241686183,"mixed"
"1378","AHFYA2O","3MB8LZR5BGQZSJSBK009BV3QEI7KLI","3SX4X51T806Z07PSUZYAKE80MRVAOJ","robot",39,"critical_fb","different","potato","B",2,"potato","potato-F","potato","F",1639083677592,1639083679423,1831,"Y","N","male",38,1,NA,43,44,0.977272727272727,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,2222.875,7.51261754467451,"mixed"
"1379","AHFYA2O","3MB8LZR5BGQZSJSBK009BV3QEI7KLI","3SX4X51T806Z07PSUZYAKE80MRVAOJ","robot",44,"critical_fb","different","cap","F",2,"cap","cap-B","cap","B",1639083700433,1639083701650,1217,"Y","N","male",38,1,NA,43,44,0.977272727272727,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,2222.875,7.10414409298753,"mixed"
"1380","AHFYA2O","3MB8LZR5BGQZSJSBK009BV3QEI7KLI","3SX4X51T806Z07PSUZYAKE80MRVAOJ","robot",47,"critical_fb","same","lemon","B",2,"lemon","lemon-B","lemon","B",1639083716812,1639083717479,667,"Y","N","male",38,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2222.875,6.50279004591562,"mixed"
"1381","AHFYA2O","3MB8LZR5BGQZSJSBK009BV3QEI7KLI","3SX4X51T806Z07PSUZYAKE80MRVAOJ","robot",50,"critical_lr","different","frog","R",2,"frog","frog-L","frog","L",1639083728382,1639083730792,2410,"Y","N","male",38,1,NA,43,44,0.977272727272727,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,2222.875,7.7873820264847,"mixed"
"1382","IWFPA2P","3L4PIM1GQUD5FMC5TZYW6FR0I28RY3","31N9JPQXIPFWS9XUZQ8PMBVZ9F4HNG","robot",5,"critical_lr","different","vase","L",2,"vase","vase-L","vase","L",1639424180847,1639424182302,1455,"Y","N","male",33,1,NA,42,44,0.954545454545455,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2290.3125,7.28276117960559,"egocentric"
"1383","IWFPA2P","3L4PIM1GQUD5FMC5TZYW6FR0I28RY3","31N9JPQXIPFWS9XUZQ8PMBVZ9F4HNG","robot",11,"critical_fb","different","cheese","F",2,"cheese","cheese-F","cheese","F",1639424221233,1639424223838,2605,"Y","N","male",33,1,NA,42,44,0.954545454545455,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2290.3125,7.86518795418747,"egocentric"
"1384","IWFPA2P","3L4PIM1GQUD5FMC5TZYW6FR0I28RY3","31N9JPQXIPFWS9XUZQ8PMBVZ9F4HNG","robot",13,"critical_fb","different","kettle","B",2,"kettle","kettle-B","kettle","B",1639424235351,1639424237147,1796,"Y","N","male",33,1,NA,42,44,0.954545454545455,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2290.3125,7.49331724886215,"egocentric"
"1385","IWFPA2P","3L4PIM1GQUD5FMC5TZYW6FR0I28RY3","31N9JPQXIPFWS9XUZQ8PMBVZ9F4HNG","robot",16,"critical_lr","same","potato","L",2,"potato","potato-L","potato","L",1639424279336,1639424281430,2094,"Y","N","male",33,1,1,42,44,0.954545454545455,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2290.3125,7.64683139143048,"egocentric"
"1386","IWFPA2P","3L4PIM1GQUD5FMC5TZYW6FR0I28RY3","31N9JPQXIPFWS9XUZQ8PMBVZ9F4HNG","robot",18,"critical_lr","different","shoe","L",2,"shoe","shoe-L","shoe","L",1639424293012,1639424294595,1583,"Y","N","male",33,1,NA,42,44,0.954545454545455,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2290.3125,7.36707705988101,"egocentric"
"1387","IWFPA2P","3L4PIM1GQUD5FMC5TZYW6FR0I28RY3","31N9JPQXIPFWS9XUZQ8PMBVZ9F4HNG","robot",21,"critical_fb","same","frog","F",2,"frog","frog-F","frog","F",1639424306457,1639424307395,938,"Y","N","male",33,1,1,42,44,0.954545454545455,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2290.3125,6.84374994900622,"egocentric"
"1388","IWFPA2P","3L4PIM1GQUD5FMC5TZYW6FR0I28RY3","31N9JPQXIPFWS9XUZQ8PMBVZ9F4HNG","robot",26,"critical_lr","same","lemon","R",2,"lemon","lemon-R","lemon","R",1639424328236,1639424330463,2227,"Y","N","male",33,1,1,42,44,0.954545454545455,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2290.3125,7.70841066725737,"egocentric"
"1389","IWFPA2P","3L4PIM1GQUD5FMC5TZYW6FR0I28RY3","31N9JPQXIPFWS9XUZQ8PMBVZ9F4HNG","robot",32,"critical_fb","same","coconut","B",2,"coconut","coconut-B","coconut","B",1639424355078,1639424357426,2348,"Y","N","male",33,1,1,42,44,0.954545454545455,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2290.3125,7.76131918094799,"egocentric"
"1390","IWFPA2P","3L4PIM1GQUD5FMC5TZYW6FR0I28RY3","31N9JPQXIPFWS9XUZQ8PMBVZ9F4HNG","robot",35,"critical_lr","different","clock","R",2,"clock","clock-R","clock","R",1639424369056,1639424369876,820,"Y","N","male",33,1,NA,42,44,0.954545454545455,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2290.3125,6.7093043402583,"egocentric"
"1391","IWFPA2P","3L4PIM1GQUD5FMC5TZYW6FR0I28RY3","31N9JPQXIPFWS9XUZQ8PMBVZ9F4HNG","robot",39,"critical_fb","different","key","F",2,"key","key-F","key","F",1639424385704,1639424387242,1538,"Y","N","male",33,1,NA,42,44,0.954545454545455,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2290.3125,7.33823815006559,"egocentric"
"1392","IWFPA2P","3L4PIM1GQUD5FMC5TZYW6FR0I28RY3","31N9JPQXIPFWS9XUZQ8PMBVZ9F4HNG","robot",42,"critical_fb","same","glove","F",2,"glove","glove-F","glove","F",1639424398660,1639424400646,1986,"Y","N","male",33,1,1,42,44,0.954545454545455,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2290.3125,7.59387784460512,"egocentric"
